6.8178 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
21.1559 	EXP 	background: image = 'D:\\收集箱\\图片\\三体\\timg.jpg'
21.1559 	EXP 	instruction: autoDraw = True
21.1559 	EXP 	background: autoDraw = True
21.5895 	DATA 	Keypress: space
21.5903 	EXP 	New trial (rep=1, index=3): OrderedDict([('conditions', 2), ('image_file', 'D:\\收集箱\\图片\\三体\\红岸基地.jpg')])
21.6894 	EXP 	instruction: autoDraw = False
21.6894 	EXP 	background: autoDraw = False
21.6894 	EXP 	toast: autoDraw = False
21.6894 	EXP 	background: image = 'D:\\收集箱\\图片\\三体\\红岸基地.jpg'
21.6894 	EXP 	instruction: autoDraw = True
21.6894 	EXP 	background: autoDraw = True
22.8896 	DATA 	Keypress: space
22.8905 	EXP 	New trial (rep=2, index=0): OrderedDict([('conditions', 4), ('image_file', 'D:\\收集箱\\图片\\三体\\三体2.png')])
23.0061 	EXP 	instruction: autoDraw = False
23.0061 	EXP 	background: autoDraw = False
23.0061 	EXP 	toast: autoDraw = False
23.0061 	EXP 	background: image = 'D:\\收集箱\\图片\\三体\\三体2.png'
23.0061 	EXP 	instruction: autoDraw = True
23.0061 	EXP 	background: autoDraw = True
23.3563 	DATA 	Keypress: space
23.3571 	EXP 	New trial (rep=2, index=1): OrderedDict([('conditions', 2), ('image_file', 'D:\\收集箱\\图片\\三体\\红岸基地.jpg')])
23.4392 	EXP 	instruction: autoDraw = False
23.4392 	EXP 	background: autoDraw = False
23.4392 	EXP 	toast: autoDraw = False
23.4392 	EXP 	background: image = 'D:\\收集箱\\图片\\三体\\红岸基地.jpg'
23.4392 	EXP 	instruction: autoDraw = True
23.4392 	EXP 	background: autoDraw = True
23.8732 	DATA 	Keypress: space
23.8742 	EXP 	New trial (rep=2, index=2): OrderedDict([('conditions', 1), ('image_file', 'D:\\收集箱\\图片\\三体\\timg.jpg')])
23.9395 	EXP 	instruction: autoDraw = False
23.9395 	EXP 	background: autoDraw = False
23.9395 	EXP 	toast: autoDraw = False
23.9395 	EXP 	background: image = 'D:\\收集箱\\图片\\三体\\timg.jpg'
23.9395 	EXP 	instruction: autoDraw = True
23.9395 	EXP 	background: autoDraw = True
24.3397 	DATA 	Keypress: space
24.3404 	EXP 	New trial (rep=2, index=3): OrderedDict([('conditions', 3), ('image_file', 'D:\\收集箱\\图片\\三体\\三体.jpg')])
24.5228 	EXP 	instruction: autoDraw = False
24.5228 	EXP 	background: autoDraw = False
24.5228 	EXP 	toast: autoDraw = False
24.5228 	EXP 	background: image = 'D:\\收集箱\\图片\\三体\\三体.jpg'
24.5228 	EXP 	instruction: autoDraw = True
24.5228 	EXP 	background: autoDraw = True
24.8897 	DATA 	Keypress: space
24.8905 	EXP 	New trial (rep=3, index=0): OrderedDict([('conditions', 2), ('image_file', 'D:\\收集箱\\图片\\三体\\红岸基地.jpg')])
24.9728 	EXP 	instruction: autoDraw = False
24.9728 	EXP 	background: autoDraw = False
24.9728 	EXP 	toast: autoDraw = False
24.9728 	EXP 	background: image = 'D:\\收集箱\\图片\\三体\\红岸基地.jpg'
24.9728 	EXP 	instruction: autoDraw = True
24.9728 	EXP 	background: autoDraw = True
25.6905 	DATA 	Keypress: escape
25.8163 	EXP 	window1: mouseVisible = True
