7.4476 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
19.2348 	EXP 	New trial (rep=1, index=2): OrderedDict([('conditions', 2), ('image_file', 'D:\\收集箱\\图片\\三体\\红岸基地.jpg')])
19.3334 	EXP 	instruction: autoDraw = False
19.3334 	EXP 	background: autoDraw = False
19.3334 	EXP 	toast: autoDraw = False
19.3334 	EXP 	background: image = 'D:\\收集箱\\图片\\三体\\红岸基地.jpg'
19.3334 	EXP 	instruction: autoDraw = True
19.3334 	EXP 	toast: autoDraw = True
19.9511 	DATA 	Keypress: space
19.9521 	EXP 	New trial (rep=1, index=3): OrderedDict([('conditions', 3), ('image_file', 'D:\\收集箱\\图片\\三体\\三体.jpg')])
20.1504 	EXP 	instruction: autoDraw = False
20.1504 	EXP 	background: autoDraw = False
20.1504 	EXP 	toast: autoDraw = False
20.1504 	EXP 	background: image = 'D:\\收集箱\\图片\\三体\\三体.jpg'
20.1504 	EXP 	instruction: autoDraw = True
20.1504 	EXP 	toast: autoDraw = True
20.5174 	DATA 	Keypress: space
20.5184 	EXP 	New trial (rep=2, index=0): OrderedDict([('conditions', 4), ('image_file', 'D:\\收集箱\\图片\\三体\\三体2.png')])
20.6334 	EXP 	instruction: autoDraw = False
20.6334 	EXP 	background: autoDraw = False
20.6334 	EXP 	toast: autoDraw = False
20.6334 	EXP 	background: image = 'D:\\收集箱\\图片\\三体\\三体2.png'
20.6334 	EXP 	instruction: autoDraw = True
20.6334 	EXP 	toast: autoDraw = True
21.0345 	DATA 	Keypress: space
21.0354 	EXP 	New trial (rep=2, index=1): OrderedDict([('conditions', 1), ('image_file', 'D:\\收集箱\\图片\\三体\\timg.jpg')])
21.1001 	EXP 	instruction: autoDraw = False
21.1001 	EXP 	background: autoDraw = False
21.1001 	EXP 	toast: autoDraw = False
21.1001 	EXP 	background: image = 'D:\\收集箱\\图片\\三体\\timg.jpg'
21.1001 	EXP 	instruction: autoDraw = True
21.1001 	EXP 	toast: autoDraw = True
21.5685 	DATA 	Keypress: space
21.5704 	EXP 	New trial (rep=2, index=2): OrderedDict([('conditions', 2), ('image_file', 'D:\\收集箱\\图片\\三体\\红岸基地.jpg')])
21.6668 	EXP 	instruction: autoDraw = False
21.6668 	EXP 	background: autoDraw = False
21.6668 	EXP 	toast: autoDraw = False
21.6668 	EXP 	background: image = 'D:\\收集箱\\图片\\三体\\红岸基地.jpg'
21.6668 	EXP 	instruction: autoDraw = True
21.6668 	EXP 	toast: autoDraw = True
22.0675 	DATA 	Keypress: space
22.0687 	EXP 	New trial (rep=2, index=3): OrderedDict([('conditions', 3), ('image_file', 'D:\\收集箱\\图片\\三体\\三体.jpg')])
22.3013 	EXP 	instruction: autoDraw = False
22.3013 	EXP 	background: autoDraw = False
22.3013 	EXP 	toast: autoDraw = False
22.3013 	EXP 	background: image = 'D:\\收集箱\\图片\\三体\\三体.jpg'
22.3013 	EXP 	instruction: autoDraw = True
22.3013 	EXP 	toast: autoDraw = True
22.5011 	DATA 	Keypress: space
22.5022 	EXP 	New trial (rep=3, index=0): OrderedDict([('conditions', 1), ('image_file', 'D:\\收集箱\\图片\\三体\\timg.jpg')])
22.5849 	EXP 	instruction: autoDraw = False
22.5849 	EXP 	background: autoDraw = False
22.5849 	EXP 	toast: autoDraw = False
22.5849 	EXP 	background: image = 'D:\\收集箱\\图片\\三体\\timg.jpg'
22.5849 	EXP 	instruction: autoDraw = True
22.5849 	EXP 	toast: autoDraw = True
22.9345 	DATA 	Keypress: space
22.9353 	EXP 	New trial (rep=3, index=1): OrderedDict([('conditions', 2), ('image_file', 'D:\\收集箱\\图片\\三体\\红岸基地.jpg')])
23.0340 	EXP 	instruction: autoDraw = False
23.0340 	EXP 	background: autoDraw = False
23.0340 	EXP 	toast: autoDraw = False
23.0340 	EXP 	background: image = 'D:\\收集箱\\图片\\三体\\红岸基地.jpg'
23.0340 	EXP 	instruction: autoDraw = True
23.0340 	EXP 	toast: autoDraw = True
23.3677 	DATA 	Keypress: space
23.3689 	EXP 	New trial (rep=3, index=2): OrderedDict([('conditions', 4), ('image_file', 'D:\\收集箱\\图片\\三体\\三体2.png')])
23.5007 	EXP 	instruction: autoDraw = False
23.5007 	EXP 	background: autoDraw = False
23.5007 	EXP 	toast: autoDraw = False
23.5007 	EXP 	background: image = 'D:\\收集箱\\图片\\三体\\三体2.png'
23.5007 	EXP 	instruction: autoDraw = True
23.5007 	EXP 	toast: autoDraw = True
23.7509 	DATA 	Keypress: return
23.7667 	EXP 	background: autoDraw = True
24.2856 	DATA 	Keypress: return
24.7509 	DATA 	Keypress: return
25.2177 	DATA 	Keypress: return
25.6517 	DATA 	Keypress: return
26.1013 	DATA 	Keypress: return
26.5175 	DATA 	Keypress: space
26.5183 	EXP 	New trial (rep=3, index=3): OrderedDict([('conditions', 3), ('image_file', 'D:\\收集箱\\图片\\三体\\三体.jpg')])
26.6838 	EXP 	instruction: autoDraw = False
26.6838 	EXP 	background: autoDraw = False
26.6838 	EXP 	toast: autoDraw = False
26.6838 	EXP 	background: image = 'D:\\收集箱\\图片\\三体\\三体.jpg'
26.6838 	EXP 	instruction: autoDraw = True
26.6838 	EXP 	toast: autoDraw = True
27.0516 	DATA 	Keypress: space
27.0525 	EXP 	New trial (rep=4, index=0): OrderedDict([('conditions', 4), ('image_file', 'D:\\收集箱\\图片\\三体\\三体2.png')])
27.1669 	EXP 	instruction: autoDraw = False
27.1669 	EXP 	background: autoDraw = False
27.1669 	EXP 	toast: autoDraw = False
27.1669 	EXP 	background: image = 'D:\\收集箱\\图片\\三体\\三体2.png'
27.1669 	EXP 	instruction: autoDraw = True
27.1669 	EXP 	toast: autoDraw = True
27.4344 	DATA 	Keypress: space
27.4353 	EXP 	New trial (rep=4, index=1): OrderedDict([('conditions', 1), ('image_file', 'D:\\收集箱\\图片\\三体\\timg.jpg')])
27.5005 	EXP 	instruction: autoDraw = False
27.5005 	EXP 	background: autoDraw = False
27.5005 	EXP 	toast: autoDraw = False
27.5005 	EXP 	background: image = 'D:\\收集箱\\图片\\三体\\timg.jpg'
27.5005 	EXP 	instruction: autoDraw = True
27.5005 	EXP 	toast: autoDraw = True
27.8011 	DATA 	Keypress: space
27.8023 	EXP 	New trial (rep=4, index=2): OrderedDict([('conditions', 3), ('image_file', 'D:\\收集箱\\图片\\三体\\三体.jpg')])
27.9840 	EXP 	instruction: autoDraw = False
27.9840 	EXP 	background: autoDraw = False
27.9840 	EXP 	toast: autoDraw = False
27.9840 	EXP 	background: image = 'D:\\收集箱\\图片\\三体\\三体.jpg'
27.9840 	EXP 	instruction: autoDraw = True
27.9840 	EXP 	toast: autoDraw = True
28.1679 	DATA 	Keypress: space
28.1689 	EXP 	New trial (rep=4, index=3): OrderedDict([('conditions', 2), ('image_file', 'D:\\收集箱\\图片\\三体\\红岸基地.jpg')])
28.2506 	EXP 	instruction: autoDraw = False
28.2506 	EXP 	background: autoDraw = False
28.2506 	EXP 	toast: autoDraw = False
28.2506 	EXP 	background: image = 'D:\\收集箱\\图片\\三体\\红岸基地.jpg'
28.2506 	EXP 	instruction: autoDraw = True
28.2506 	EXP 	toast: autoDraw = True
28.4846 	DATA 	Keypress: space
28.6431 	EXP 	window1: mouseVisible = True
