6.8177 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
8.7885 	EXP 	background: image = 'D:\\收集箱\\图片\\三体\\三体2.png'
8.7885 	EXP 	instruction: autoDraw = True
8.7885 	EXP 	toast: autoDraw = True
10.9554 	DATA 	Keypress: space
10.9565 	EXP 	New trial (rep=0, index=1): OrderedDict([('conditions', 2), ('image_file', 'D:\\收集箱\\图片\\三体\\红岸基地.jpg')])
11.0553 	EXP 	background: autoDraw = True
11.0553 	EXP 	instruction: autoDraw = False
11.0553 	EXP 	background: autoDraw = False
11.0553 	EXP 	toast: autoDraw = False
11.0553 	EXP 	background: image = 'D:\\收集箱\\图片\\三体\\红岸基地.jpg'
11.0553 	EXP 	instruction: autoDraw = True
11.0553 	EXP 	toast: autoDraw = True
12.4557 	DATA 	Keypress: return
13.3890 	DATA 	Keypress: space
13.3897 	EXP 	New trial (rep=0, index=2): OrderedDict([('conditions', 1), ('image_file', 'D:\\收集箱\\图片\\三体\\timg.jpg')])
13.4387 	EXP 	background: autoDraw = True
13.4387 	EXP 	instruction: autoDraw = False
13.4387 	EXP 	background: autoDraw = False
13.4387 	EXP 	toast: autoDraw = False
13.4387 	EXP 	background: image = 'D:\\收集箱\\图片\\三体\\timg.jpg'
13.4387 	EXP 	instruction: autoDraw = True
13.4387 	EXP 	toast: autoDraw = True
14.2058 	DATA 	Keypress: space
14.2071 	EXP 	New trial (rep=0, index=3): OrderedDict([('conditions', 3), ('image_file', 'D:\\收集箱\\图片\\三体\\三体.jpg')])
14.4056 	EXP 	background: autoDraw = True
14.4056 	EXP 	instruction: autoDraw = False
14.4056 	EXP 	background: autoDraw = False
14.4056 	EXP 	toast: autoDraw = False
14.4056 	EXP 	background: image = 'D:\\收集箱\\图片\\三体\\三体.jpg'
14.4056 	EXP 	instruction: autoDraw = True
14.4056 	EXP 	toast: autoDraw = True
14.8726 	DATA 	Keypress: space
14.8733 	EXP 	New trial (rep=1, index=0): OrderedDict([('conditions', 2), ('image_file', 'D:\\收集箱\\图片\\三体\\红岸基地.jpg')])
14.9724 	EXP 	background: autoDraw = True
14.9724 	EXP 	instruction: autoDraw = False
14.9724 	EXP 	background: autoDraw = False
14.9724 	EXP 	toast: autoDraw = False
14.9724 	EXP 	background: image = 'D:\\收集箱\\图片\\三体\\红岸基地.jpg'
14.9724 	EXP 	instruction: autoDraw = True
14.9724 	EXP 	toast: autoDraw = True
15.3894 	DATA 	Keypress: space
15.3902 	EXP 	New trial (rep=1, index=1): OrderedDict([('conditions', 4), ('image_file', 'D:\\收集箱\\图片\\三体\\三体2.png')])
15.5056 	EXP 	background: autoDraw = True
15.5056 	EXP 	instruction: autoDraw = False
15.5056 	EXP 	background: autoDraw = False
15.5056 	EXP 	toast: autoDraw = False
15.5056 	EXP 	background: image = 'D:\\收集箱\\图片\\三体\\三体2.png'
15.5056 	EXP 	instruction: autoDraw = True
15.5056 	EXP 	toast: autoDraw = True
15.8226 	DATA 	Keypress: space
15.8238 	EXP 	New trial (rep=1, index=2): OrderedDict([('conditions', 3), ('image_file', 'D:\\收集箱\\图片\\三体\\三体.jpg')])
16.0224 	EXP 	background: autoDraw = True
16.0224 	EXP 	instruction: autoDraw = False
16.0224 	EXP 	background: autoDraw = False
16.0224 	EXP 	toast: autoDraw = False
16.0224 	EXP 	background: image = 'D:\\收集箱\\图片\\三体\\三体.jpg'
16.0224 	EXP 	instruction: autoDraw = True
16.0224 	EXP 	toast: autoDraw = True
16.2230 	DATA 	Keypress: space
16.2237 	EXP 	New trial (rep=1, index=3): OrderedDict([('conditions', 1), ('image_file', 'D:\\收集箱\\图片\\三体\\timg.jpg')])
16.2892 	EXP 	background: autoDraw = True
16.2892 	EXP 	instruction: autoDraw = False
16.2892 	EXP 	background: autoDraw = False
16.2892 	EXP 	toast: autoDraw = False
16.2892 	EXP 	background: image = 'D:\\收集箱\\图片\\三体\\timg.jpg'
16.2892 	EXP 	instruction: autoDraw = True
16.2892 	EXP 	toast: autoDraw = True
16.8060 	DATA 	Keypress: space
16.8068 	EXP 	New trial (rep=2, index=0): OrderedDict([('conditions', 4), ('image_file', 'D:\\收集箱\\图片\\三体\\三体2.png')])
16.9224 	EXP 	background: autoDraw = True
16.9224 	EXP 	instruction: autoDraw = False
16.9224 	EXP 	background: autoDraw = False
16.9224 	EXP 	toast: autoDraw = False
16.9224 	EXP 	background: image = 'D:\\收集箱\\图片\\三体\\三体2.png'
16.9224 	EXP 	instruction: autoDraw = True
16.9224 	EXP 	toast: autoDraw = True
17.0397 	DATA 	Keypress: space
17.0406 	EXP 	New trial (rep=2, index=1): OrderedDict([('conditions', 2), ('image_file', 'D:\\收集箱\\图片\\三体\\红岸基地.jpg')])
17.1390 	EXP 	background: autoDraw = True
17.1390 	EXP 	instruction: autoDraw = False
17.1390 	EXP 	background: autoDraw = False
17.1390 	EXP 	toast: autoDraw = False
17.1390 	EXP 	background: image = 'D:\\收集箱\\图片\\三体\\红岸基地.jpg'
17.1390 	EXP 	instruction: autoDraw = True
17.1390 	EXP 	toast: autoDraw = True
17.2396 	DATA 	Keypress: space
17.2405 	EXP 	New trial (rep=2, index=2): OrderedDict([('conditions', 1), ('image_file', 'D:\\收集箱\\图片\\三体\\timg.jpg')])
17.3060 	EXP 	background: autoDraw = True
17.3060 	EXP 	instruction: autoDraw = False
17.3060 	EXP 	background: autoDraw = False
17.3060 	EXP 	toast: autoDraw = False
17.3060 	EXP 	background: image = 'D:\\收集箱\\图片\\三体\\timg.jpg'
17.3060 	EXP 	instruction: autoDraw = True
17.3060 	EXP 	toast: autoDraw = True
17.4232 	DATA 	Keypress: space
17.4240 	EXP 	New trial (rep=2, index=3): OrderedDict([('conditions', 3), ('image_file', 'D:\\收集箱\\图片\\三体\\三体.jpg')])
17.6225 	EXP 	background: autoDraw = True
17.6225 	EXP 	instruction: autoDraw = False
17.6225 	EXP 	background: autoDraw = False
17.6225 	EXP 	toast: autoDraw = False
17.6225 	EXP 	background: image = 'D:\\收集箱\\图片\\三体\\三体.jpg'
17.6225 	EXP 	instruction: autoDraw = True
17.6225 	EXP 	toast: autoDraw = True
17.6230 	DATA 	Keypress: space
17.6238 	EXP 	New trial (rep=3, index=0): OrderedDict([('conditions', 2), ('image_file', 'D:\\收集箱\\图片\\三体\\红岸基地.jpg')])
17.7224 	EXP 	background: autoDraw = True
17.7224 	EXP 	instruction: autoDraw = False
17.7224 	EXP 	background: autoDraw = False
17.7224 	EXP 	toast: autoDraw = False
17.7224 	EXP 	background: image = 'D:\\收集箱\\图片\\三体\\红岸基地.jpg'
17.7224 	EXP 	instruction: autoDraw = True
17.7224 	EXP 	toast: autoDraw = True
17.8228 	DATA 	Keypress: space
17.8236 	EXP 	New trial (rep=3, index=1): OrderedDict([('conditions', 3), ('image_file', 'D:\\收集箱\\图片\\三体\\三体.jpg')])
18.0055 	EXP 	background: autoDraw = True
18.0055 	EXP 	instruction: autoDraw = False
18.0055 	EXP 	background: autoDraw = False
18.0055 	EXP 	toast: autoDraw = False
18.0055 	EXP 	background: image = 'D:\\收集箱\\图片\\三体\\三体.jpg'
18.0055 	EXP 	instruction: autoDraw = True
18.0055 	EXP 	toast: autoDraw = True
18.0393 	DATA 	Keypress: space
18.0401 	EXP 	New trial (rep=3, index=2): OrderedDict([('conditions', 4), ('image_file', 'D:\\收集箱\\图片\\三体\\三体2.png')])
18.1560 	EXP 	background: autoDraw = True
18.1560 	EXP 	instruction: autoDraw = False
18.1560 	EXP 	background: autoDraw = False
18.1560 	EXP 	toast: autoDraw = False
18.1560 	EXP 	background: image = 'D:\\收集箱\\图片\\三体\\三体2.png'
18.1560 	EXP 	instruction: autoDraw = True
18.1560 	EXP 	toast: autoDraw = True
18.2565 	DATA 	Keypress: space
18.2575 	EXP 	New trial (rep=3, index=3): OrderedDict([('conditions', 1), ('image_file', 'D:\\收集箱\\图片\\三体\\timg.jpg')])
18.3224 	EXP 	background: autoDraw = True
18.3224 	EXP 	instruction: autoDraw = False
18.3224 	EXP 	background: autoDraw = False
18.3224 	EXP 	toast: autoDraw = False
18.3224 	EXP 	background: image = 'D:\\收集箱\\图片\\三体\\timg.jpg'
18.3224 	EXP 	instruction: autoDraw = True
18.3224 	EXP 	toast: autoDraw = True
18.4732 	DATA 	Keypress: space
18.4741 	EXP 	New trial (rep=4, index=0): OrderedDict([('conditions', 4), ('image_file', 'D:\\收集箱\\图片\\三体\\三体2.png')])
18.5889 	EXP 	background: autoDraw = True
18.5889 	EXP 	instruction: autoDraw = False
18.5889 	EXP 	background: autoDraw = False
18.5889 	EXP 	toast: autoDraw = False
18.5889 	EXP 	background: image = 'D:\\收集箱\\图片\\三体\\三体2.png'
18.5889 	EXP 	instruction: autoDraw = True
18.5889 	EXP 	toast: autoDraw = True
18.7231 	DATA 	Keypress: space
18.7239 	EXP 	New trial (rep=4, index=1): OrderedDict([('conditions', 1), ('image_file', 'D:\\收集箱\\图片\\三体\\timg.jpg')])
18.8055 	EXP 	background: autoDraw = True
18.8055 	EXP 	instruction: autoDraw = False
18.8055 	EXP 	background: autoDraw = False
18.8055 	EXP 	toast: autoDraw = False
18.8055 	EXP 	background: image = 'D:\\收集箱\\图片\\三体\\timg.jpg'
18.8055 	EXP 	instruction: autoDraw = True
18.8055 	EXP 	toast: autoDraw = True
18.9060 	DATA 	Keypress: space
18.9068 	EXP 	New trial (rep=4, index=2): OrderedDict([('conditions', 2), ('image_file', 'D:\\收集箱\\图片\\三体\\红岸基地.jpg')])
18.9891 	EXP 	background: autoDraw = True
18.9891 	EXP 	instruction: autoDraw = False
18.9891 	EXP 	background: autoDraw = False
18.9891 	EXP 	toast: autoDraw = False
18.9891 	EXP 	background: image = 'D:\\收集箱\\图片\\三体\\红岸基地.jpg'
18.9891 	EXP 	instruction: autoDraw = True
18.9891 	EXP 	toast: autoDraw = True
19.1396 	DATA 	Keypress: space
19.1405 	EXP 	New trial (rep=4, index=3): OrderedDict([('conditions', 3), ('image_file', 'D:\\收集箱\\图片\\三体\\三体.jpg')])
19.3391 	EXP 	background: autoDraw = True
19.3391 	EXP 	instruction: autoDraw = False
19.3391 	EXP 	background: autoDraw = False
19.3391 	EXP 	toast: autoDraw = False
19.3391 	EXP 	background: image = 'D:\\收集箱\\图片\\三体\\三体.jpg'
19.3391 	EXP 	instruction: autoDraw = True
19.3391 	EXP 	toast: autoDraw = True
19.5562 	DATA 	Keypress: return
19.7566 	DATA 	Keypress: return
20.1895 	DATA 	Keypress: escape
20.3050 	EXP 	window1: mouseVisible = True
